#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2012 09 15 07 50 242  6.3  7.1  0.77  7.69  4.74 999 1019.6 999.0  23.5 999.0 99.0 99.00
2012 09 15 08 50 249  5.6  6.3  0.82  7.69  4.82 999 1019.7 999.0  23.5 999.0 99.0 99.00
2012 09 15 09 50 246  5.4  6.6  0.77  7.69  4.60 999 1019.7 999.0  23.3 999.0 99.0 99.00
2012 09 15 10 50 275  5.9  7.5  0.78  8.33  4.69 999 1020.1 999.0  23.2 999.0 99.0 99.00
2012 09 15 11 50 331  6.9 10.0  0.71  7.14  4.06 999 1020.7 999.0  23.1 999.0 99.0 99.00
2012 09 15 12 50 349  9.4 12.0  0.94  3.57  3.72 999 1021.1 999.0  23.1 999.0 99.0 99.00
2012 09 15 13 50 349  9.5 12.0  1.27  4.35  4.01 999 1021.6 999.0  23.0 999.0 99.0 99.00
2012 09 15 14 50 338  8.5 10.3  1.27  4.76  4.10 999 1021.7 999.0  23.0 999.0 99.0 99.00
2012 09 15 15 50 337  8.7 12.0  1.35  4.55  4.20 999 1021.6 999.0  23.1 999.0 99.0 99.00
2012 09 15 16 50 333  8.7 12.1  1.41  5.00  4.11 999 1021.6 999.0  23.3 999.0 99.0 99.00
2012 09 15 17 50 326  9.5 11.9  1.35  4.76  4.08 999 1021.0 999.0  23.4 999.0 99.0 99.00
2012 09 15 18 50 323  9.1 11.0  1.26  4.55  4.16 999 1020.6 999.0  23.2 999.0 99.0 99.00
2012 09 15 19 50 324  9.9 12.0  1.20  4.35  4.13 999 1020.2 999.0  23.2 999.0 99.0 99.00
2012 09 15 20 50 330  9.3 10.9  1.19  4.35  4.20 999 1019.7 999.0  23.2 999.0 99.0 99.00
2012 09 15 21 50 332  9.4 11.1  1.25  5.00  4.37 999 1019.6 999.0  23.3 999.0 99.0 99.00
2012 09 15 22 50 320  7.2  8.9  1.12  5.00  4.34 999 1020.1 999.0  23.8 999.0 99.0 99.00
2012 09 15 23 50 317  6.7  8.5  0.97 16.00  4.35 999 1020.5 999.0  24.1 999.0 99.0 99.00
2012 09 16 00 50 334  7.4  9.5  1.02 16.00  4.25 999 1020.9 999.0  24.1 999.0 99.0 99.00
2012 09 16 01 50 352  6.8  8.7  1.00 16.00  4.26 999 1021.3 999.0  24.1 999.0 99.0 99.00
2012 09 16 02 50 350  7.7  9.2  1.08 16.00  4.76 999 1021.3 999.0  24.1 999.0 99.0 99.00
2012 09 16 03 50   9  6.7  8.2  1.06 14.81  4.34 999 1021.4 999.0  24.1 999.0 99.0 99.00
2012 09 16 04 50  22  4.4  5.7  0.93 14.81  4.04 999 1021.3 999.0  24.1 999.0 99.0 99.00
2012 09 16 05 50  16  4.9  6.5  1.24 14.81  5.66 999 1021.3 999.0  24.1 999.0 99.0 99.00
2012 09 16 06 50   7  4.2  6.2  1.09 14.81  5.31 999 1021.0 999.0  24.0 999.0 99.0 99.00
2012 09 16 07 50   5  4.7  6.2  1.04 14.81  5.44 999 1020.9 999.0  24.0 999.0 99.0 99.00
2012 09 16 08 50   4  4.0  5.6  1.25 14.81  6.66 999 1021.0 999.0  24.0 999.0 99.0 99.00
2012 09 16 09 50 347  4.1  5.4  1.17 13.79  6.87 999 1021.2 999.0  24.0 999.0 99.0 99.00
2012 09 16 10 50 324  3.0  4.4  0.97 14.81  6.15 999 1021.7 999.0  24.0 999.0 99.0 99.00
2012 09 16 11 50 310  2.4  3.6  1.27 14.81  7.75 999 1022.0 999.0  24.0 999.0 99.0 99.00
2012 09 16 12 50 272  2.1  3.1  1.20 13.79  8.27 999 1022.2 999.0  24.0 999.0 99.0 99.00
2012 09 16 13 50 281  1.9  2.7  1.14 13.79  7.82 999 1022.1 999.0  24.1 999.0 99.0 99.00
2012 09 16 14 50 268  3.9  5.1  1.12 13.79  8.02 999 1022.1 999.0  24.1 999.0 99.0 99.00
2012 09 16 15 50 250  4.0  5.0  1.15 14.81  8.45 999 1021.9 999.0  24.1 999.0 99.0 99.00
2012 09 16 16 50 247  3.6  4.8  1.21 13.79  8.95 999 1021.6 999.0  24.2 999.0 99.0 99.00
2012 09 16 17 50 210  4.0  5.1  1.34 13.79  9.49 999 1021.1 999.0  24.2 999.0 99.0 99.00
2012 09 16 18 50 218  5.3  6.4  1.34 13.79  8.78 999 1020.7 999.0  24.2 999.0 99.0 99.00
2012 09 16 19 50 217  5.5  7.5  1.21 13.79  7.20 999 1020.1 999.0  24.1 999.0 99.0 99.00
2012 09 16 20 50 277  3.2  4.4  1.13 12.90  6.99 999 1019.7 999.0  24.1 999.0 99.0 99.00
2012 09 16 21 50 272  5.0  6.7  1.11 13.79  6.67 999 1019.5 999.0  24.1 999.0 99.0 99.00
2012 09 16 22 50 281  7.1  8.5  1.11 12.90  5.60 999 1019.4 999.0  24.1 999.0 99.0 99.00
2012 09 16 23 50 281  6.4  7.7  1.28 12.12  5.95 999 1019.8 999.0  24.1 999.0 99.0 99.00
2012 09 17 00 50 282  5.8  7.5  1.15 12.90  5.56 999 1020.3 999.0  24.0 999.0 99.0 99.00
2012 09 17 01 50 269  5.3  6.4  1.11 13.79  5.87 999 1020.5 999.0  24.0 999.0 99.0 99.00
2012 09 17 02 50 261  5.5  6.7  1.12 12.12  6.83 999 1020.7 999.0  24.0 999.0 99.0 99.00
2012 09 17 03 50 286  4.8  6.2  1.02 13.79  6.60 999 1020.7 999.0  23.9 999.0 99.0 99.00
2012 09 17 04 50 281  4.4  6.6  1.00 12.12  6.76 999 1020.6 999.0  23.9 999.0 99.0 99.00
2012 09 17 05 50 259  4.6  6.8  0.99 11.43  7.39 999 1021.0 999.0  23.9 999.0 99.0 99.00
2012 09 17 06 50 277  3.7  5.0  1.00 12.90  7.57 999 1020.8 999.0  23.8 999.0 99.0 99.00
2012 09 17 07 50 295  4.1  5.1  1.04 12.90  8.21 999 1020.6 999.0  23.8 999.0 99.0 99.00
2012 09 17 08 50 297  3.7  4.8  0.97 10.00  7.58 999 1020.7 999.0  23.8 999.0 99.0 99.00
2012 09 17 09 50 306  3.2  4.0  1.07 12.90  8.24 999 1020.9 999.0  23.8 999.0 99.0 99.00
2012 09 17 10 50 309  1.8  2.8  0.92 12.90  8.02 999 1021.1 999.0  23.8 999.0 99.0 99.00
2012 09 17 11 50 349  0.8  1.4  0.92 12.12  8.61 999 1021.3 999.0  23.8 999.0 99.0 99.00
2012 09 17 12 50 267  0.9  1.6  0.89 12.90  8.96 999 1021.6 999.0  23.8 999.0 99.0 99.00
2012 09 17 13 50  96  0.5  1.1  0.89 12.12  8.90 999 1021.7 999.0  23.8 999.0 99.0 99.00
2012 09 17 14 50 177  1.5  2.6  0.85 12.12  8.64 999 1021.7 999.0  23.9 999.0 99.0 99.00
2012 09 17 15 50 151  2.1  3.2  0.86 12.12  8.88 999 1021.2 999.0  24.1 999.0 99.0 99.00
2012 09 17 16 50 178  2.6  3.3  0.81 11.43  8.83 999 1021.0 999.0  24.2 999.0 99.0 99.00
2012 09 17 17 50 192  3.5  4.6  0.79 11.43  8.53 999 1020.8 999.0  24.2 999.0 99.0 99.00
2012 09 17 18 50 175  4.7  6.2  0.90 11.43  8.13 999 1020.1 999.0  24.2 999.0 99.0 99.00
2012 09 17 19 50 178  5.7  7.0  0.92 10.00  7.36 999 1019.6 999.0  24.1 999.0 99.0 99.00
2012 09 17 20 50 179  5.6  6.9  0.78 10.81  5.66 999 1019.2 999.0  24.0 999.0 99.0 99.00
2012 09 17 21 50 179  5.5  6.8  0.87 10.81  5.54 999 1019.1 999.0  24.0 999.0 99.0 99.00
2012 09 17 22 50 177  6.1  7.3  0.84 10.81  5.30 999 1019.0 999.0  23.9 999.0 99.0 99.00
2012 09 17 23 50 173  6.4  7.5  0.82 12.12  4.67 999 1019.0 999.0  23.8 999.0 99.0 99.00
2012 09 18 00 50 164  7.8  9.0  0.83 11.43  4.26 999 1018.5 999.0  23.8 999.0 99.0 99.00
2012 09 18 01 50 162  8.2  9.4  0.97 11.43  4.16 999 1018.6 999.0  23.8 999.0 99.0 99.00
2012 09 18 02 50 164  9.1 11.0  1.01 10.81  4.28 999 1018.3 999.0  23.8 999.0 99.0 99.00
2012 09 18 03 50 168  9.2 11.2  1.09 10.00  4.15 999 1018.1 999.0  23.8 999.0 99.0 99.00
2012 09 18 04 50 168  8.4  9.9  1.13 10.81  4.44 999 1017.5 999.0  23.7 999.0 99.0 99.00
2012 09 18 05 50 166  8.9 10.6  1.23  4.35  4.33 999 1016.9 999.0  23.7 999.0 99.0 99.00
2012 09 18 06 50 165  9.6 11.5  1.34  5.00  4.50 999 1016.0 999.0  23.6 999.0 99.0 99.00
2012 09 18 07 50 161 10.1 11.9  1.38  5.00  4.31 999 1015.4 999.0  23.6 999.0 99.0 99.00
2012 09 18 08 50 159 10.8 13.3  1.50  5.00  4.40 999 1014.6 999.0  23.5 999.0 99.0 99.00
2012 09 18 09 50 160 10.6 12.7  1.68  5.56  4.49 999 1014.2 999.0  23.6 999.0 99.0 99.00
2012 09 18 10 50 162 11.3 13.5  1.66  5.88  4.58 999 1013.8 999.0  23.4 999.0 99.0 99.00
2012 09 18 11 50 164 10.9 13.1  1.78  5.56  4.70 999 1013.6 999.0  23.0 999.0 99.0 99.00
2012 09 18 12 50 163 11.5 13.7  1.85  6.25  4.66 999 1012.9 999.0  23.3 999.0 99.0 99.00
2012 09 18 13 50 168 11.4 13.0  1.84  5.88  4.61 999 1012.5 999.0  23.5 999.0 99.0 99.00
2012 09 18 14 50 169 11.6 13.6  1.82  5.88  4.54 999 1011.9 999.0  23.5 999.0 99.0 99.00
2012 09 18 15 50 171 11.2 13.4  1.95  5.88  4.78 999 1011.3 999.0  23.5 999.0 99.0 99.00
2012 09 18 16 50 171 11.5 13.3  2.04  6.25  4.91 999 1010.9 999.0  23.4 999.0 99.0 99.00
2012 09 18 17 50 172 12.4 15.3  2.20  6.25  5.11 999 1010.1 999.0  23.0 999.0 99.0 99.00
2012 09 18 18 50 169 12.8 15.2  2.60  6.67  5.45 999 1009.1 999.0  23.1 999.0 99.0 99.00
2012 09 18 19 50 171 13.1 15.3  2.54  6.67  5.50 999 1008.8 999.0  23.1 999.0 99.0 99.00
2012 09 18 20 50 173 13.2 16.4  2.91  7.14  5.68 999 1008.2 999.0  23.0 999.0 99.0 99.00
2012 09 18 21 50 172 12.9 16.6  3.11  7.14  5.81 999 1007.7 999.0  22.9 999.0 99.0 99.00
2012 09 18 22 50 174 12.1 15.2  2.99  7.69  5.58 999 1007.9 999.0  22.5 999.0 99.0 99.00
2012 09 18 23 50 180 14.4 17.6  3.15  7.14  5.80 999 1007.4 999.0  22.1 999.0 99.0 99.00
2012 09 19 00 50 201 11.4 13.7  2.91  7.69  5.45 999 1009.0 999.0  21.9 999.0 99.0 99.00
2012 09 19 01 50 209  8.4  9.7  2.50  7.69  5.54 999 1008.9 999.0  21.7 999.0 99.0 99.00
2012 09 19 02 50 214  8.2  9.6  2.60  8.33  5.94 999 1009.4 999.0  21.7 999.0 99.0 99.00
2012 09 19 03 50 215  5.5  6.6  2.46  8.33  6.07 999 1009.9 999.0  21.7 999.0 99.0 99.00
2012 09 19 04 50 237  6.5  7.7  1.98  8.33  5.81 999 1010.0 999.0  21.6 999.0 99.0 99.00
2012 09 19 05 50 246  7.0  8.2  1.90  8.33  6.01 999 1010.4 999.0  21.7 999.0 99.0 99.00
2012 09 19 06 50 262  7.8  9.3  1.78  8.33  5.86 999 1010.5 999.0  21.7 999.0 99.0 99.00
2012 09 19 07 50 288  7.4  9.1  1.74  8.33  5.57 999 1010.9 999.0  21.6 999.0 99.0 99.00
2012 09 19 08 50 327 10.1 12.0  1.54  9.09  4.89 999 1011.6 999.0  21.5 999.0 99.0 99.00
2012 09 19 09 50 332 10.9 13.2  1.72  8.33  4.89 999 1012.5 999.0  21.5 999.0 99.0 99.00
2012 09 19 10 50 337  9.7 11.7  1.80  8.33  4.94 999 1014.1 999.0  21.4 999.0 99.0 99.00
2012 09 19 11 50 347  9.7 11.3  1.68  7.69  4.87 999 1015.1 999.0  21.2 999.0 99.0 99.00
2012 09 19 12 50 345  8.8 11.1  1.63  7.69  5.05 999 1016.2 999.0  20.8 999.0 99.0 99.00
2012 09 19 13 50 359  7.2  9.5  1.50  8.33  4.97 999 1017.1 999.0  20.8 999.0 99.0 99.00
2012 09 19 14 50   4  7.8  9.4  1.38  5.00  4.70 999 1018.0 999.0  20.9 999.0 99.0 99.00
2012 09 19 15 50   8  7.4  8.8  1.31  8.33  4.87 999 1018.5 999.0  20.9 999.0 99.0 99.00
2012 09 19 16 50   6  7.8  9.4  1.39  7.69  4.68 999 1019.3 999.0  20.9 999.0 99.0 99.00
2012 09 19 17 50   6  6.8  8.1  1.43  8.33  4.81 999 1019.8 999.0  21.0 999.0 99.0 99.00
2012 09 19 18 50   7  4.9  6.4  1.30  7.69  4.85 999 1019.7 999.0  21.0 999.0 99.0 99.00
2012 09 19 19 50 352  3.8  4.9  1.19  8.33  4.80 999 1020.0 999.0  21.2 999.0 99.0 99.00
2012 09 19 20 50 336  3.7  4.8  1.25  7.69  5.29 999 1020.3 999.0  21.3 999.0 99.0 99.00
2012 09 19 21 50 358  2.7  3.8  1.07  8.33  5.14 999 1020.8 999.0  21.4 999.0 99.0 99.00
2012 09 19 22 50  16  2.2  3.3  1.06  7.69  5.30 999 1021.1 999.0  21.5 999.0 99.0 99.00
2012 09 19 23 50 356  2.7  3.6  1.03  7.69  5.41 999 1020.8 999.0  21.5 999.0 99.0 99.00
2012 09 20 00 50   8  2.6  3.6  0.98  7.69  5.54 999 1021.6 999.0  21.3 999.0 99.0 99.00
2012 09 20 01 50 349  2.8  3.6  0.92  7.69  5.37 999 1021.8 999.0  21.2 999.0 99.0 99.00
2012 09 20 02 50   1  3.1  3.9  0.89  8.33  5.53 999 1022.2 999.0  21.1 999.0 99.0 99.00
2012 09 20 03 50  20  4.1  4.8  0.89  8.33  5.64 999 1021.7 999.0  21.1 999.0 99.0 99.00
2012 09 20 04 50  41  5.3  7.0  0.79  9.09  5.37 999 1021.5 999.0  21.0 999.0 99.0 99.00
2012 09 20 05 50  38  4.8  6.1  0.82  7.69  4.74 999 1021.7 999.0  20.9 999.0 99.0 99.00
2012 09 20 06 50  24  4.5  5.6  0.87  8.33  4.99 999 1021.5 999.0  20.9 999.0 99.0 99.00
2012 09 20 07 50  29  4.5  5.6  0.85  8.33  4.90 999 1021.3 999.0  20.8 999.0 99.0 99.00
2012 09 20 08 50  15  5.9  7.4  0.83  8.33  4.78 999 1021.4 999.0  20.9 999.0 99.0 99.00
2012 09 20 09 50  13  6.5  7.5  0.93  8.33  4.51 999 1021.5 999.0  20.9 999.0 99.0 99.00
2012 09 20 10 50  21  6.0  7.7  0.93  8.33  4.31 999 1021.7 999.0  20.9 999.0 99.0 99.00
2012 09 20 11 50  19  5.2  6.3  0.91  7.14  4.39 999 1022.0 999.0  20.9 999.0 99.0 99.00
2012 09 20 12 50  54  3.9  4.8  0.89  7.69  4.52 999 1022.3 999.0  21.0 999.0 99.0 99.00
2012 09 20 13 50  65  3.7  4.6 99.00 99.00 99.00 999 1022.2 999.0  21.0 999.0 99.0 99.00
2012 09 20 14 50  58  4.0  5.1  0.92  7.69  4.67 999 1022.1 999.0  21.1 999.0 99.0 99.00
2012 09 20 15 50  54  4.0  5.0  0.90  7.14  4.49 999 1021.6 999.0  21.2 999.0 99.0 99.00
2012 09 20 16 50  47  3.5  4.8  0.93  7.14  4.71 999 1021.6 999.0  21.3 999.0 99.0 99.00
2012 09 20 17 50  28  3.1  4.0  0.94  7.69  4.75 999 1020.9 999.0  21.4 999.0 99.0 99.00
2012 09 20 18 50  29  3.4  4.3  0.95  7.69  4.89 999 1020.8 999.0  21.4 999.0 99.0 99.00
2012 09 20 19 50  37  4.3  5.3  0.91  4.76  4.55 999 1020.4 999.0  21.4 999.0 99.0 99.00
2012 09 20 20 50  36  4.4  5.2  0.89  7.14  4.62 999 1020.3 999.0  21.4 999.0 99.0 99.00
2012 09 20 21 50  37  4.0  4.7  0.87  7.69  4.54 999 1020.0 999.0  21.5 999.0 99.0 99.00
2012 09 20 22 50  25  3.6  4.5  0.79  4.76  4.53 999 1020.0 999.0  21.5 999.0 99.0 99.00
2012 09 20 23 50  30  3.1  3.8  0.73  4.76  4.63 999 1020.2 999.0  21.4 999.0 99.0 99.00
2012 09 21 00 50  33  3.4  4.4  0.75  4.76  4.79 999 1020.1 999.0  21.4 999.0 99.0 99.00
2012 09 21 01 50  32  3.1  3.8  0.78  5.00  4.79 999 1020.1 999.0  21.5 999.0 99.0 99.00
2012 09 21 02 50  35  3.3  4.4  0.86  6.67  4.99 999 1020.2 999.0  21.6 999.0 99.0 99.00
2012 09 21 03 50  23  3.2  3.7  0.85  5.56  4.98 999 1019.9 999.0  21.8 999.0 99.0 99.00
2012 09 21 04 50 350  3.7  4.5  0.83  6.25  5.02 999 1019.5 999.0  21.9 999.0 99.0 99.00
2012 09 21 05 50 342  4.3  5.3  0.96  6.67  5.24 999 1019.5 999.0  22.0 999.0 99.0 99.00
2012 09 21 06 50 338  4.8  5.6  0.92  6.67  5.18 999 1019.1 999.0  22.0 999.0 99.0 99.00
2012 09 21 07 50 335  6.1  7.1  1.03  6.25  5.06 999 1018.8 999.0  22.0 999.0 99.0 99.00
2012 09 21 08 50 335  6.8  7.9  1.08  6.25  4.90 999 1018.6 999.0  22.0 999.0 99.0 99.00
2012 09 21 09 50 338  6.7  7.6  1.34  6.67  4.97 999 1018.8 999.0  22.1 999.0 99.0 99.00
2012 09 21 10 50 339  6.5  7.5  1.28  6.67  4.63 999 1018.8 999.0  22.2 999.0 99.0 99.00
2012 09 21 11 50 347  6.2  7.1  1.38  6.67  4.91 999 1019.1 999.0  22.3 999.0 99.0 99.00
2012 09 21 12 50 357  5.0  5.7  1.34  6.67  5.00 999 1019.4 999.0  22.4 999.0 99.0 99.00
2012 09 21 13 50  41  5.9  6.9  1.39  6.67  5.31 999 1019.6 999.0  22.4 999.0 99.0 99.00
2012 09 21 14 50  51  5.4  6.9  1.21  7.14  4.76 999 1019.5 999.0  22.3 999.0 99.0 99.00
2012 09 21 15 50  52  4.6  5.4  1.26  7.14  4.86 999 1019.4 999.0  22.4 999.0 99.0 99.00
2012 09 21 16 50  58  4.9  6.2  1.16  5.88  4.89 999 1018.9 999.0  22.4 999.0 99.0 99.00
2012 09 21 17 50  53  4.5  5.5  1.12  7.14  5.01 999 1018.5 999.0  22.5 999.0 99.0 99.00
2012 09 21 18 50  56  4.3  5.3  1.13  7.14  5.19 999 1018.3 999.0  22.6 999.0 99.0 99.00
2012 09 21 19 50  54  3.7  4.6  1.07  7.69  4.97 999 1018.1 999.0  22.5 999.0 99.0 99.00
2012 09 21 20 50  56  4.1  5.1  1.13  7.14  5.25 999 1017.9 999.0  22.5 999.0 99.0 99.00
2012 09 21 21 50  67  3.4  4.5  1.12  6.67  5.25 999 1017.8 999.0  22.6 999.0 99.0 99.00
2012 09 21 22 50  68  2.9  3.7  1.12  6.67  5.44 999 1017.7 999.0  22.5 999.0 99.0 99.00
2012 09 21 23 50  86  1.3  2.2  1.09 11.43  5.40 999 1018.1 999.0  22.5 999.0 99.0 99.00
2012 09 22 00 50  77  1.9  3.1  1.13  5.56  5.22 999 1018.2 999.0  22.5 999.0 99.0 99.00
2012 09 22 01 50 117  2.2  3.1  1.06  5.88  5.13 999 1017.9 999.0  22.5 999.0 99.0 99.00
2012 09 22 02 50 122  1.7  2.5  1.08  6.25  5.31 999 1017.9 999.0  22.5 999.0 99.0 99.00
2012 09 22 03 50 138  1.6  2.3  1.05  6.25  5.07 999 1017.7 999.0  22.5 999.0 99.0 99.00
2012 09 22 04 50 139  2.7  3.4  0.99  6.67  5.04 999 1017.1 999.0  22.5 999.0 99.0 99.00
2012 09 22 05 50 150  3.3  4.1  0.98 12.12  5.26 999 1017.0 999.0  22.4 999.0 99.0 99.00
2012 09 22 06 50 156  3.3  4.2  0.96  5.88  5.36 999 1016.6 999.0  22.3 999.0 99.0 99.00
2012 09 22 07 50 185  4.8  6.2  0.95  6.25  5.48 999 1016.3 999.0  22.3 999.0 99.0 99.00
2012 09 22 08 50 187  5.5  6.3  0.91  6.67  5.30 999 1016.2 999.0  22.3 999.0 99.0 99.00
2012 09 22 09 50 186  6.0  7.2  0.99  6.67  5.17 999 1016.3 999.0  22.3 999.0 99.0 99.00
2012 09 22 10 50 188  6.5  7.6  0.97 11.43  4.89 999 1016.3 999.0  22.3 999.0 99.0 99.00
2012 09 22 11 50 194  7.4  8.7  1.02  7.14  4.60 999 1016.4 999.0  22.3 999.0 99.0 99.00
2012 09 22 12 50 194  7.8  9.2  1.03  6.67  4.33 999 1016.1 999.0  22.3 999.0 99.0 99.00
2012 09 22 13 50 193  7.4  8.8  1.07  3.70  4.28 999 1015.7 999.0  22.3 999.0 99.0 99.00
2012 09 22 14 50 194  7.9  9.6  1.17  6.67  4.34 999 1015.2 999.0  22.4 999.0 99.0 99.00
2012 09 22 15 50 192  9.4 11.1  1.25  7.69  4.59 999 1014.3 999.0  22.3 999.0 99.0 99.00
2012 09 22 16 50 191  9.6 11.2  1.21  7.14  4.24 999 1013.7 999.0  22.3 999.0 99.0 99.00
2012 09 22 17 50 188 10.4 12.0  1.34  4.35  4.23 999 1012.6 999.0  22.2 999.0 99.0 99.00
2012 09 22 18 50 183  9.9 11.7  1.35  4.76  4.28 999 1012.0 999.0  22.2 999.0 99.0 99.00
2012 09 22 19 50 185 10.6 12.3  1.33  4.55  4.16 999 1011.7 999.0  22.2 999.0 99.0 99.00
2012 09 22 20 50 186 10.9 13.0  1.47  4.76  4.29 999 1011.6 999.0  22.3 999.0 99.0 99.00
2012 09 22 21 50 184 10.1 12.7  1.56  5.26  4.51 999 1011.9 999.0  22.4 999.0 99.0 99.00
2012 09 22 22 50 194  9.6 11.6  1.54  5.26  4.49 999 1012.5 999.0  22.4 999.0 99.0 99.00
2012 09 22 23 50 194  9.7 11.8  1.61  5.26  4.54 999 1012.6 999.0  22.2 999.0 99.0 99.00
2012 09 23 00 50 193 10.0 11.6  1.58  5.26  4.58 999 1012.6 999.0  22.0 999.0 99.0 99.00
2012 09 23 01 50 201 10.2 11.7  1.71  5.56  4.63 999 1012.6 999.0  21.9 999.0 99.0 99.00
2012 09 23 02 50 200  9.4 11.3  1.76  5.88  4.60 999 1012.5 999.0  22.0 999.0 99.0 99.00
2012 09 23 03 50 204  9.3 11.0  1.65  5.56  4.69 999 1012.8 999.0  22.0 999.0 99.0 99.00
2012 09 23 04 50 278  8.3 12.3  1.52  5.88  4.57 999 1013.9 999.0  21.9 999.0 99.0 99.00
2012 09 23 05 50 335  6.2  7.4  1.48  5.88  4.75 999 1014.8 999.0  21.8 999.0 99.0 99.00
2012 09 23 06 50   1  5.6  6.9  1.41  5.88  4.90 999 1014.6 999.0  21.6 999.0 99.0 99.00
2012 09 23 07 50 357  3.9  4.7  1.43 11.43  5.19 999 1014.8 999.0  21.5 999.0 99.0 99.00
2012 09 23 08 50 315  8.8 10.9  1.17 11.43  5.10 999 1015.4 999.0  21.4 999.0 99.0 99.00
2012 09 23 09 50 333 11.2 12.9  1.28 11.43  4.26 999 1016.0 999.0  21.4 999.0 99.0 99.00
2012 09 23 10 50 324 10.5 12.5  1.46  4.55  4.29 999 1017.3 999.0  21.4 999.0 99.0 99.00
2012 09 23 11 50 326 10.3 12.1  1.47  4.76  4.27 999 1017.9 999.0  21.4 999.0 99.0 99.00
2012 09 23 12 50 329 10.6 12.3  1.57  5.26  4.60 999 1018.6 999.0  21.4 999.0 99.0 99.00
2012 09 23 13 50 346  8.7 10.3  1.54  5.26  4.64 999 1019.3 999.0  21.3 999.0 99.0 99.00
2012 09 23 14 50 347  8.7 10.7  1.38 10.81  4.88 999 1019.6 999.0  21.3 999.0 99.0 99.00
2012 09 23 15 50 344  8.1 10.1  1.36 10.00  4.95 999 1019.8 999.0  21.2 999.0 99.0 99.00
2012 09 23 16 50 343  6.5  8.5  1.39 12.12  4.83 999 1019.9 999.0  21.3 999.0 99.0 99.00
2012 09 23 17 50 343  5.7  7.0  1.34 12.12  5.23 999 1019.7 999.0  21.5 999.0 99.0 99.00
2012 09 23 18 50 337  5.8  7.5  1.28 11.43  5.77 999 1019.5 999.0  21.7 999.0 99.0 99.00
2012 09 23 19 50 327  5.8  7.5  1.33 12.12  5.92 999 1019.4 999.0  21.7 999.0 99.0 99.00
2012 09 23 20 50 332  6.0  7.4  1.36 11.43  5.90 999 1019.3 999.0  21.7 999.0 99.0 99.00
2012 09 23 21 50 332  6.2  7.7  1.22 10.81  5.53 999 1019.4 999.0  21.7 999.0 99.0 99.00
2012 09 23 22 50 330  6.6  7.6  1.35 12.90  6.05 999 1019.7 999.0  21.6 999.0 99.0 99.00
2012 09 23 23 50 330  7.3  8.5  1.28 12.12  5.65 999 1020.1 999.0  21.6 999.0 99.0 99.00
2012 09 24 00 50 331  7.1 10.2  1.25 12.12  5.32 999 1020.8 999.0  21.6 999.0 99.0 99.00
2012 09 24 01 50 329  7.3 10.6  1.20 11.43  5.24 999 1021.3 999.0  21.5 999.0 99.0 99.00
2012 09 24 02 50 332  7.4  9.0  1.17 10.81  4.80 999 1021.6 999.0  21.5 999.0 99.0 99.00
2012 09 24 03 50 325  5.5  7.1  1.17 11.43  5.52 999 1021.6 999.0  21.5 999.0 99.0 99.00
2012 09 24 04 50 345  6.1  7.9  1.14 12.12  5.55 999 1021.3 999.0  21.4 999.0 99.0 99.00
2012 09 24 05 50 360  6.1  7.7  1.10 11.43  5.70 999 1021.2 999.0  21.4 999.0 99.0 99.00
2012 09 24 06 50   3  6.1  7.2  0.97 12.12  5.11 999 1020.8 999.0  21.4 999.0 99.0 99.00
2012 09 24 07 50   2  5.2  7.7  1.19 10.81  5.85 999 1020.9 999.0  21.3 999.0 99.0 99.00
2012 09 24 08 50 338  7.5  9.4  1.08 11.43  5.34 999 1021.2 999.0  21.3 999.0 99.0 99.00
2012 09 24 09 50 347  7.0  8.5  1.14 12.12  5.07 999 1021.7 999.0  21.2 999.0 99.0 99.00
2012 09 24 10 50 346  7.0  8.3  1.15 10.81  4.70 999 1022.2 999.0  21.2 999.0 99.0 99.00
2012 09 24 11 50 349  6.7  8.1  1.27 10.81  5.55 999 1022.8 999.0  21.2 999.0 99.0 99.00
2012 09 24 12 50 335  6.2  7.3  1.21 10.81  5.10 999 1023.3 999.0  21.1 999.0 99.0 99.00
2012 09 24 13 50 338  5.6  7.1  1.26 11.43  5.35 999 1023.8 999.0  21.1 999.0 99.0 99.00
2012 09 24 14 50 339  6.2  7.6  1.20 11.43  5.54 999 1023.9 999.0  21.1 999.0 99.0 99.00
2012 09 24 15 50 336  6.8  8.5  1.08 10.81  4.97 999 1023.8 999.0  21.2 999.0 99.0 99.00
2012 09 24 16 50 330  6.7  8.9  1.02  9.09  4.82 999 1023.6 999.0  21.3 999.0 99.0 99.00
2012 09 24 17 50 326  6.5  8.1  1.06 11.43  4.94 999 1023.0 999.0  21.2 999.0 99.0 99.00
2012 09 24 18 50 351  4.4  5.7  1.09 11.43  5.25 999 1022.6 999.0  21.9 999.0 99.0 99.00
2012 09 24 19 50 341  3.5  5.0  1.00 10.81  5.40 999 1022.5 999.0  21.9 999.0 99.0 99.00
2012 09 24 20 50 322  1.4  2.4  1.01 10.81  5.81 999 1022.4 999.0  22.0 999.0 99.0 99.00
2012 09 24 21 50 223  0.6  2.1  0.94 11.43  5.98 999 1022.6 999.0  22.0 999.0 99.0 99.00
