YYYY MM DD hh mm  WD  WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS  TIDE
2005 03 20 14 00 110  7.3  8.8  0.72 13.79  3.86 999 1017.1   6.0   4.4   4.4 99.0 99.00
2005 03 20 15 00 116  7.2  8.2  0.81  3.33  3.86 999 1016.8   6.3   4.4   4.6 99.0 99.00
2005 03 20 16 00 114  5.8  6.8  0.87 13.79  4.02 999 1016.3   6.0   4.4   5.0 99.0 99.00
2005 03 20 17 00 124  4.5  5.1  0.83 12.90  4.07 999 1016.1   6.0   4.5   5.3 99.0 99.00
2005 03 20 18 00 142  4.3  5.0  0.85  6.25  4.26 999 1015.6   6.1   4.5   5.4 99.0 99.00
2005 03 20 19 00 155  4.6  5.6  0.88 13.79  4.65 999 1014.7   6.4   4.6   5.4 99.0 99.00
2005 03 20 20 00 151  4.2  4.9  0.90  6.25  4.75 999 1014.2   6.4   4.6   5.5 99.0 99.00
2005 03 20 21 00 161  3.3  3.5  0.91 13.79  5.20 999 1013.9   6.2   4.7   5.5 99.0 99.00
2005 03 20 22 00 165  3.0  3.4  1.01  6.25  5.34 999 1013.6   6.2   4.7   5.6 99.0 99.00
2005 03 20 23 00 197  3.3  3.6  1.05  6.25  5.63 999 1014.0   6.4   4.7   5.6 99.0 99.00
2005 03 21 00 00 193  2.9  3.3  1.03  7.14  5.53 999 1014.0   6.3   4.6   5.6 99.0 99.00
2005 03 21 01 00 203  1.4  1.7  1.09  7.69  5.61 999 1014.3   4.6   4.6   3.9 99.0 99.00
2005 03 21 02 00 203  2.1  2.7  1.14  7.14  5.86 999 1014.5   4.8   4.6   4.0 99.0 99.00
2005 03 21 03 00 302  4.3  4.9  1.07  7.14  6.08 999 1014.3   6.2   4.8   5.5 99.0 99.00
2005 03 21 04 00 326  3.0  4.0  1.14  7.69  6.04 999 1014.4   5.7   4.8   5.0 99.0 99.00
2005 03 21 05 00 354  4.2  5.7  1.17  7.14  6.22 999 1014.3   4.5   4.8   3.8 99.0 99.00
2005 03 21 06 00 321  4.8  5.7  1.03  7.69  6.17 999 1014.6   4.5   4.8   3.8 99.0 99.00
2005 03 21 07 00 322  5.2  6.2  1.09  7.69  5.77 999 1014.1   5.5   4.8   4.8 99.0 99.00
2005 03 21 08 00 298  3.2  3.8  1.06  6.67  5.97 999 1014.2   5.6   4.7   4.9 99.0 99.00
2005 03 21 09 00 307  6.3  7.2  1.05  6.67  6.04 999 1014.1   5.7   4.7   4.7 99.0 99.00
2005 03 21 10 00 295  5.6  7.0  0.97  7.14  5.47 999 1014.6   5.9   4.6   3.8 99.0 99.00
2005 03 21 11 00 284  5.5  6.3  1.05  6.67  5.35 999 1015.3   5.5   4.6   3.5 99.0 99.00
2005 03 21 12 00 291  5.6  7.0  1.07 14.81  5.66 999 1015.5   5.4   4.5   3.1 99.0 99.00
2005 03 21 13 00 287  4.9  5.8  0.95 16.00  5.38 999 1015.8   5.4   4.5   3.1 99.0 99.00
2005 03 21 14 00 276  5.0  5.9  0.98 14.81  5.62 999 1016.0   5.3   4.6   3.0 99.0 99.00
2005 03 21 15 00 296  5.9  7.5  0.91 13.79  5.36 999 1016.2   5.9   4.6   2.8 99.0 99.00
2005 03 21 16 00 319  5.9  6.7  0.92 14.81  5.16 999 1016.1   5.9   4.7   2.5 99.0 99.00
2005 03 21 17 00 331  4.4  5.0  0.82 13.79  4.77 999 1015.8   5.7   4.8   3.0 99.0 99.00
2005 03 21 18 00 327  4.4  5.4  0.83 14.81  5.21 999 1015.4   6.0   4.9   2.9 99.0 99.00
2005 03 21 19 00 325  4.4  5.1  0.84 14.81  5.54 999 1015.4   6.1   5.0   3.2 99.0 99.00
2005 03 21 20 00 334  4.4  5.3  0.78 13.79  5.38 999 1015.5   6.1   5.0   2.7 99.0 99.00
2005 03 21 21 00 320  3.9  4.6  0.69 12.90  5.03 999 1015.8   6.2   5.0   2.8 99.0 99.00
2005 03 21 22 00 327  5.4  6.3  0.67 13.79  5.10 999 1016.1   6.3   5.0   2.6 99.0 99.00
2005 03 21 23 00 331  6.6  7.5  0.74 13.79  4.42 999 1016.7   6.4   4.9   2.2 99.0 99.00
2005 03 22 00 00 331  5.9  6.9  0.75 12.90  4.31 999 1017.7   6.3   4.9   2.3 99.0 99.00
2005 03 22 01 00 325  5.6  6.3  0.69 12.90  4.13 999 1018.7   6.1   4.8   2.5 99.0 99.00
2005 03 22 02 00 328  5.8  6.6  0.65 14.81  4.36 999 1019.5   5.9   4.8   2.4 99.0 99.00
2005 03 22 03 00 323  5.7  6.6  0.71 12.90  4.07 999 1020.0   5.8   4.8   2.4 99.0 99.00
2005 03 22 04 00 319  6.4  7.3  0.67 12.12  3.92 999 1020.5   5.9   4.8   2.0 99.0 99.00
2005 03 22 05 00 315  5.6  6.6  0.68 13.79  3.93 999 1020.9   5.8   4.8   1.8 99.0 99.00
2005 03 22 06 00 298  3.9  4.6  0.61 14.81  4.24 999 1021.5   5.4   4.7   2.0 99.0 99.00
2005 03 22 07 00 323  2.9  3.5  0.62 12.90  4.54 999 1021.4   5.1   4.7   2.6 99.0 99.00
2005 03 22 08 00 299  2.6  3.2  0.60 12.90  5.25 999 1021.4   4.9   4.8   2.7 99.0 99.00
2005 03 22 09 00 284  4.1  4.8  0.57 12.90  4.96 999 1021.9   4.9   4.8   2.1 99.0 99.00
2005 03 22 10 00 298  4.0  4.6  0.51 13.79  4.63 999 1022.4   4.7   4.8   1.8 99.0 99.00
2005 03 22 11 00 308  3.4  4.0  0.50 13.79  4.77 999 1022.8   4.5   4.7   1.8 99.0 99.00
2005 03 22 12 00 332  4.2  5.2  0.41 12.90  3.79 999 1023.1   4.5   4.7   1.8 99.0 99.00
2005 03 22 13 00 341  4.6  5.6  0.46 13.79  4.00 999 1023.7   4.6   4.7   1.7 99.0 99.00
2005 03 22 14 00 327  3.7  4.5  0.41 14.81  3.74 999 1024.4   4.7   4.8   1.9 99.0 99.00
2005 03 22 15 00 323  2.6  3.1  0.44 12.12  4.11 999 1024.7   4.8   4.9   2.2 99.0 99.00
2005 03 22 16 00 304  2.2  2.6  0.45 12.12  3.85 999 1025.2   4.9   5.1   1.7 99.0 99.00
2005 03 22 17 00 340  0.8  1.1  0.43 12.12  4.07 999 1025.5   5.2   5.5   1.6 99.0 99.00
2005 03 22 18 00 125  2.0  2.6  0.46 13.79  4.76 999 1024.8   5.5   5.8  -0.1 99.0 99.00
2005 03 22 19 00 138  3.5  4.1  0.39 13.79  4.60 999 1024.1   5.4   5.9   0.2 99.0 99.00
2005 03 22 20 00 128  4.1  4.6  0.45 12.90  5.61 999 1023.2   5.3   5.6   0.5 99.0 99.00
2005 03 22 21 00 135  4.7  5.7  0.42 11.43  5.38 999 1022.3   5.3   5.1   1.3 99.0 99.00
2005 03 22 22 00 146  4.8  5.6  0.34 12.12  3.97 999 1021.8   5.4   5.2   2.0 99.0 99.00
2005 03 22 23 00 176  4.6  5.5  0.34 12.12  3.43 999 1022.2   5.5   5.1   2.5 99.0 99.00
2005 03 23 00 00 189  4.6  5.6  0.41 12.90  4.02 999 1022.4   5.5   5.1   3.0 99.0 99.00
2005 03 23 01 00 179  3.9  4.4  0.45 13.79  4.24 999 1022.0   5.5   5.1   3.3 99.0 99.00
2005 03 23 02 00 166  2.7  3.4  0.44 13.79  3.87 999 1022.3   5.5   5.1   3.6 99.0 99.00
2005 03 23 03 00 168  3.4  4.0  0.44 12.90  4.02 999 1022.3   5.5   5.0   3.8 99.0 99.00
2005 03 23 04 00 142  2.3  2.7  0.43 12.12  4.39 999 1021.8   5.5   5.0   3.9 99.0 99.00
2005 03 23 05 00 115  2.3  2.8  0.41 14.81  4.41 999 1020.3   5.6   4.9   4.0 99.0 99.00
2005 03 23 06 00 118  3.5  3.8  0.49 12.90  4.82 999 1019.1   6.0   4.7   4.2 99.0 99.00
2005 03 23 07 00 105  4.4  5.1  0.39 16.00  4.86 999 1018.0   6.0   4.8   4.4 99.0 99.00
2005 03 23 08 00 111  4.8  5.3  0.38 12.12  3.71 999 1017.2   6.5   4.7   4.8 99.0 99.00
2005 03 23 09 00 104  6.6  7.5  0.38 12.90  3.19 999 1016.2   6.7   4.7   5.1 99.0 99.00
2005 03 23 10 00 104  6.8  7.8  0.50  2.74  2.87 999 1015.4   7.0   4.7   5.0 99.0 99.00
2005 03 23 11 00 114  7.9  8.9  0.65  2.94  3.03 999 1014.6   7.2   4.7   5.5 99.0 99.00
2005 03 23 12 00 107  7.9  9.3  0.71  3.23  3.26 999 1014.4   7.5   4.7   6.3 99.0 99.00
2005 03 23 13 00  94  9.1 10.7  0.69  3.57  3.26 999 1013.4   7.3   4.7   6.7 99.0 99.00
2005 03 23 14 00  82 11.4 13.4  0.83  3.70  3.37 999 1011.9   7.3   4.8   6.6 99.0 99.00
2005 03 23 15 00  74 13.0 15.5  1.20  4.17  3.74 999 1010.6   7.1   4.8   6.4 99.0 99.00
2005 03 23 16 00  77 12.5 15.4  1.72  4.76  4.18 999 1009.7   6.6   4.8   5.9 99.0 99.00
2005 03 23 17 00  80 12.3 14.8  2.02  5.26  4.41 999 1008.6   6.1   4.8   5.3 99.0 99.00
2005 03 23 18 00  67 15.2 18.2  2.60  5.88  4.99 999 1006.3   5.8   4.8   5.0 99.0 99.00
2005 03 23 19 00  54 11.3 13.7  2.71  6.67  5.24 999 1006.2   5.9   4.8   5.2 99.0 99.00
2005 03 23 20 00  61 13.6 16.9  3.54  7.69  5.73 999 1003.7   6.1   4.7   5.4 99.0 99.00
2005 03 23 21 00  69 12.2 16.2  3.68  7.14  5.94 999 1002.1   6.4   4.8   5.7 99.0 99.00
2005 03 23 22 00  64 12.1 15.8  3.35  7.14  5.90 999 1000.4   6.6   4.8   5.9 99.0 99.00
2005 03 23 23 00  60  9.9 12.3  3.36  7.69  6.00 999 1000.6   6.5   4.8   5.8 99.0 99.00
2005 03 24 00 00  69  7.9  9.4  3.19  7.69  6.09 999 1000.4   6.6   4.8   5.9 99.0 99.00
2005 03 24 01 00  62  5.8  7.0  3.28  7.69  6.57 999 1000.9   6.0   4.8   5.3 99.0 99.00
2005 03 24 02 00 340  6.7  8.7  3.54  8.33  6.64 999 1001.6   5.7   4.9   4.9 99.0 99.00
2005 03 24 03 00 345  8.5 10.6  3.21  9.09  6.51 999 1002.0   5.1   4.9   4.3 99.0 99.00
2005 03 24 04 00 351 10.0 12.5  3.25  8.33  6.50 999 1002.6   4.7   4.7   3.9 99.0 99.00
2005 03 24 05 00 348 10.9 13.8  3.12  9.09  6.30 999 1003.2   4.6   4.7   3.8 99.0 99.00
2005 03 24 06 00 349 11.8 14.5  3.17  9.09  6.10 999 1003.6   4.6   4.7   3.8 99.0 99.00
2005 03 24 07 00 350 11.5 14.6  3.10  9.09  6.03 999 1004.5   4.5   4.8   3.5 99.0 99.00
2005 03 24 08 00 348 11.0 13.8  3.44  9.09  6.44 999 1005.1   4.2   4.7   2.8 99.0 99.00
2005 03 24 09 00 354 11.8 14.2  3.25 10.00  6.29 999 1005.7   4.0   4.6   2.4 99.0 99.00
2005 03 24 10 00 350 11.0 13.1  3.48  9.09  6.55 999 1007.7   4.0   4.6   2.2 99.0 99.00
2005 03 24 11 00 346  8.6 10.6  3.15  9.09  6.38 999 1009.6   3.6   4.6   2.2 99.0 99.00
2005 03 24 12 00 345  7.9  9.8  2.92  9.09  6.35 999 1010.5   3.4   4.5   2.0 99.0 99.00
2005 03 24 13 00 333  8.5 10.0  2.93 10.00  6.36 999 1011.3   3.2   4.5   1.5 99.0 99.00
2005 03 24 14 00 343  8.4 10.0  2.82  9.09  6.42 999 1012.2   3.0   4.5   1.0 99.0 99.00
2005 03 24 15 00 342  7.9  9.2  2.57  9.09  6.17 999 1013.0   3.2   4.6   0.7 99.0 99.00
2005 03 24 16 00 336  7.4  8.5  2.48  9.09  6.17 999 1013.7   3.4   4.6   0.5 99.0 99.00
2005 03 24 17 00 345  6.2  7.7  2.54  9.09  6.37 999 1014.4   3.5   4.6   0.8 99.0 99.00
2005 03 24 18 00 353  6.2  7.2  2.62  9.09  6.53 999 1014.5   3.6   4.6   0.6 99.0 99.00
2005 03 24 19 00 354  5.0  6.2  2.53  9.09  6.36 999 1014.7   3.8   4.5   0.8 99.0 99.00
2005 03 24 20 00 339  4.0  4.6  2.12 10.00  6.18 999 1015.2   4.0   4.5   1.1 99.0 99.00
2005 03 24 21 00 347  3.5  5.4  2.33  9.09  6.34 999 1015.7   4.3   4.6   1.2 99.0 99.00
2005 03 24 22 00 334  3.8  4.7  2.19  8.33  6.44 999 1016.3   4.6   4.6   1.7 99.0 99.00
2005 03 24 23 00  35  1.3  2.3  1.97  9.09  6.19 999 1017.0   4.4   4.6   1.8 99.0 99.00
2005 03 25 00 00  55  2.3  3.3  1.97 10.00  6.40 999 1017.1   4.5   4.6   1.9 99.0 99.00
2005 03 25 01 00  89  2.4  3.4  2.02 10.00  6.64 999 1018.0   4.4   4.6   2.0 99.0 99.00
2005 03 25 02 00 150  1.0  1.6  1.96 10.00  6.81 999 1018.5   4.5   4.6   2.3 99.0 99.00
2005 03 25 03 00  76  1.1  2.3  2.00  9.09  6.93 999 1018.8   4.5   4.5   2.5 99.0 99.00
2005 03 25 04 00 150  0.9  1.6  2.04 10.00  7.14 999 1018.9   4.5   4.6   2.1 99.0 99.00
2005 03 25 05 00 166  2.2  2.9  2.13 10.00  7.69 999 1018.6   4.6   4.6   1.9 99.0 99.00
2005 03 25 06 00 218  2.1  3.0  1.82 10.00  7.30 999 1018.4   4.5   4.5   2.3 99.0 99.00
2005 03 25 07 00 204  3.6  4.6  1.92  9.09  7.56 999 1018.2   4.5   4.5   2.5 99.0 99.00
2005 03 25 08 00 235  3.8  5.2  1.85 10.00  7.43 999 1017.8   4.5   4.5   2.7 99.0 99.00
2005 03 25 09 00 236  3.2  4.3  2.06 10.00  7.75 999 1017.5   4.5   4.5   2.9 99.0 99.00
2005 03 25 10 00 245  4.9  6.2  1.98 10.81  8.00 999 1018.0   4.6   4.5   3.1 99.0 99.00
2005 03 25 11 00 249  4.4  5.9  2.05 10.00  7.75 999 1017.8   4.8   4.5   3.2 99.0 99.00
2005 03 25 12 00 237  3.1  4.0  1.90 10.81  7.58 999 1017.9   4.8   4.5   3.5 99.0 99.00
2005 03 25 13 00 245  4.1  5.0  1.76 10.00  7.45 999 1018.8   4.9   4.5   3.5 99.0 99.00
2005 03 25 14 00 243  4.2  5.0  1.64 10.81  7.47 999 1019.5   5.0   4.5   3.7 99.0 99.00
2005 03 25 15 00 245  2.9  4.1  1.71 10.00  7.71 999 1019.3   5.1   4.6   3.7 99.0 99.00
2005 03 25 16 00 241  2.7  3.4 99.00 99.00 99.00 999 1019.1   5.2   4.6   3.9 99.0 99.00
2005 03 25 17 00 228  2.2  3.1  1.57 10.00  8.00 999 1018.1   5.1   4.7   4.1 99.0 99.00
2005 03 25 18 00 222  2.7  3.2  1.55 10.00  8.11 999 1017.7   5.3   4.7   4.2 99.0 99.00
2005 03 25 19 00 203  3.5  4.6  1.76 10.00  8.52 999 1016.2   5.2   4.8   4.3 99.0 99.00
2005 03 25 20 00 211  3.2  3.9  1.39 10.00  7.51 999 1015.5   4.9   4.8   4.2 99.0 99.00
2005 03 25 21 00 210  4.9  5.9  1.33 10.00  7.67 999 1016.3   5.0   4.8   4.3 99.0 99.00
2005 03 25 22 00 224  3.0  3.8  1.55 10.00  7.74 999 1016.7   5.1   4.9   4.4 99.0 99.00
2005 03 25 23 00 221  3.4  4.1  1.29 10.00  7.69 999 1017.0   5.1   4.8   4.4 99.0 99.00
2005 03 26 00 00 235  3.3  4.5  1.26 10.81  7.78 999 1017.3   5.2   4.7   4.4 99.0 99.00
2005 03 26 01 00 240  1.3  1.9  1.10 10.81  7.85 999 1017.4   5.0   4.7   4.3 99.0 99.00
2005 03 26 02 00 239  1.8  2.4  1.35 10.81  8.56 999 1017.7   5.0   4.7   4.3 99.0 99.00
2005 03 26 03 00 246  1.8  2.6  1.29 10.81  8.69 999 1018.0   5.1   4.8   4.3 99.0 99.00
2005 03 26 04 00 262  0.9  1.4  1.16 10.00  8.69 999 1018.2   5.2   4.8   4.4 99.0 99.00
2005 03 26 05 00 307  0.5  1.0  1.08 10.81  8.51 999 1018.0   5.1   4.8   4.3 99.0 99.00
2005 03 26 06 00 180  0.1  0.4  1.11 11.43  8.57 999 1018.1   5.3   4.8   4.5 99.0 99.00
2005 03 26 07 00 180  0.0  0.2  1.01 11.43  8.38 999 1018.2   5.1   4.8   4.4 99.0 99.00
2005 03 26 08 00 263  0.3  0.9  1.11 10.81  8.71 999 1018.2   5.1   4.7   4.4 99.0 99.00
2005 03 26 09 00   9  1.4  1.7  1.07 10.81  8.65 999 1017.8   5.0   4.7   4.2 99.0 99.00
2005 03 26 10 00  23  2.7  3.2  0.96 11.43  8.41 999 1018.3   5.0   4.8   4.1 99.0 99.00
2005 03 26 11 00  37  4.6  5.4  0.96 10.81  8.35 999 1018.8   5.2   4.7   3.2 99.0 99.00
2005 03 26 12 00  37  4.0  4.8  1.07 10.81  7.83 999 1019.5   5.1   4.6   3.0 99.0 99.00
2005 03 26 13 00  33  4.2  5.3  0.97 10.81  7.47 999 1020.1   5.0   4.6   3.3 99.0 99.00
2005 03 26 14 00  55  3.4  4.0  0.92 11.43  7.94 999 1020.9   5.1   4.7   3.6 99.0 99.00
2005 03 26 15 00  43  3.8  4.4  1.18 11.43  8.74 999 1021.4   5.2   4.7   3.1 99.0 99.00
2005 03 26 16 00  43  4.9  5.8  1.07 11.43  7.18 999 1021.7   5.0   4.8   2.5 99.0 99.00
2005 03 26 17 00  33  5.0  6.2  1.11 11.43  6.77 999 1021.4   5.0   4.9   2.9 99.0 99.00
2005 03 26 18 00  29  5.0  6.0  1.06 10.81  6.83 999 1021.6   5.0   4.9   2.9 99.0 99.00
2005 03 26 19 00  32  5.0  5.9  1.08 10.81  6.42 999 1021.5   5.1   5.0   3.0 99.0 99.00
2005 03 26 20 00  41  5.2  6.4  1.14 10.81  6.53 999 1021.4   5.1   5.1   3.0 99.0 99.00
2005 03 26 21 00  43  6.0  7.2  1.04 10.81  5.88 999 1021.1   5.0   5.1   3.0 99.0 99.00
2005 03 26 22 00  50  5.4  6.7  1.02 12.12  5.46 999 1021.3   5.0   5.0   3.4 99.0 99.00
2005 03 26 23 00  55  5.3  6.5  1.21 11.43  5.90 999 1021.4   5.0   5.1   3.8 99.0 99.00
2005 03 27 00 00  51  4.1  5.2  1.11 10.81  5.92 999 1021.4   5.0   5.1   3.9 99.0 99.00
2005 03 27 01 00  41  3.8  4.4  1.13 11.43  5.93 999 1021.8   5.0   5.0   4.1 99.0 99.00
2005 03 27 02 00  47  4.0  4.9  1.17 10.81  6.13 999 1022.1   5.1   5.0   4.2 99.0 99.00
2005 03 27 03 00  52  3.7  4.3  1.23 10.81  6.27 999 1021.7   5.0   5.0   4.2 99.0 99.00
2005 03 27 04 00  47  3.1  3.8  1.17 11.43  5.98 999 1021.8   5.0   5.0   4.3 99.0 99.00
2005 03 27 05 00  54  2.7  3.3  1.32 10.81  6.47 999 1021.5   5.1   5.0   4.3 99.0 99.00
2005 03 27 06 00  41  3.6  4.2  1.08 11.43  5.77 999 1020.1   5.1   5.0   4.4 99.0 99.00
2005 03 27 07 00  58  1.9  2.4  1.16 12.12  6.09 999 1021.3   5.2   5.0   4.4 99.0 99.00
2005 03 27 08 00  24  2.9  3.3  1.06 11.43  5.67 999 1020.8   5.1   5.1   4.4 99.0 99.00
2005 03 27 09 00  40  4.1  4.7  1.12 11.43  5.98 999 1020.0   5.3   5.1   4.5 99.0 99.00
2005 03 27 10 00  29  4.4  5.8  1.10 11.43  5.99 999 1020.2   5.3   5.0   4.4 99.0 99.00
2005 03 27 11 00  72  4.0  4.8  1.14 11.43  6.18 999 1020.7   5.4   5.0   4.6 99.0 99.00
2005 03 27 12 00  50  1.9  2.2  1.05 12.12  5.71 999 1021.5   5.6   4.9   4.6 99.0 99.00
2005 03 27 13 00  32  4.5  5.2  1.10 12.12  5.79 999 1021.2   5.4   4.8   4.5 99.0 99.00
2005 03 27 14 00  66  5.0  6.9  1.04 12.12  5.82 999 1021.3   5.8   4.8   4.8 99.0 99.00
2005 03 27 15 00  84  3.9  4.6  1.08 11.43  5.88 999 1021.7   6.0   4.9   4.8 99.0 99.00
2005 03 27 16 00  81  4.5  5.2  1.06 11.43  5.63 999 1021.2   6.0   4.9   4.8 99.0 99.00
2005 03 27 17 00  79  5.6  6.5  1.06 10.00  5.37 999 1020.9   6.2   4.9   4.9 99.0 99.00
2005 03 27 18 00  81  4.7  5.4  1.13 11.43  5.40 999 1020.7   6.0   4.9   4.7 99.0 99.00
2005 03 27 19 00  56  4.7  5.2  1.18 11.43  5.61 999 1020.0   5.8   4.9   4.6 99.0 99.00
2005 03 27 20 00  57  6.1  7.0  1.24 11.43  5.48 999 1019.3   6.0   4.9   4.5 99.0 99.00
2005 03 27 21 00  61  6.5  7.5  1.17 11.43  5.04 999 1018.6   6.0   4.9   4.4 99.0 99.00
2005 03 27 22 00  62  6.3  7.1  1.24 11.43  4.88 999 1017.6   5.8   4.9   4.5 99.0 99.00
2005 03 27 23 00  67  7.6  8.7  1.34 11.43  4.83 999 1017.8   6.1   4.9   4.5 99.0 99.00
2005 03 28 00 00  76  7.9  9.5  1.50 11.43  4.93 999 1017.0   6.3   4.9   4.5 99.0 99.00
2005 03 28 01 00  76  7.6  8.7  1.51  6.67  4.86 999 1016.5   6.4   4.8   4.4 99.0 99.00
2005 03 28 02 00  78  7.3  8.5  1.46 10.81  5.00 999 1016.1   6.4   4.8   4.4 99.0 99.00
2005 03 28 03 00  71  7.3  8.5  1.55 10.81  5.06 999 1014.6   6.3   4.8   4.8 99.0 99.00
2005 03 28 04 00  87  7.3  9.1  1.55  7.14  5.01 999 1014.1   6.6   4.8   5.3 99.0 99.00
2005 03 28 05 00  86  6.9  7.8  1.44  7.14  5.00 999 1013.2   6.5   4.8   5.6 99.0 99.00
2005 03 28 06 00 101  7.0  8.0  1.49 10.81  5.09 999 1011.9   6.5   4.8   5.8 99.0 99.00
2005 03 28 07 00 101  7.5  8.7  1.56  7.14  5.12 999 1010.7   6.9   4.9   6.2 99.0 99.00
2005 03 28 08 00 104  6.9  7.8  1.64  6.67  5.06 999 1009.6   7.1   4.9   6.5 99.0 99.00
2005 03 28 09 00 111  4.9  5.7  1.67  7.14  5.26 999 1008.9   7.3   4.9   6.6 99.0 99.00
2005 03 28 10 00 124  5.2  6.1  1.59  6.67  5.37 999 1007.9   7.4   4.9   6.8 99.0 99.00
2005 03 28 11 00 134  6.0  6.5  1.59  7.14  5.37 999 1006.9   8.0   4.9   7.3 99.0 99.00
2005 03 28 12 00 137  6.2  6.7  1.57  6.67  5.28 999 1006.5   8.2   4.9   7.6 99.0 99.00
2005 03 28 13 00 130  6.0  6.5  1.43  6.25  5.24 999 1005.7   7.9   4.9   7.3 99.0 99.00
2005 03 28 14 00 121  6.8  7.7  1.50  6.67  5.35 999 1003.9   7.8   4.9   7.1 99.0 99.00
2005 03 28 15 00 130  7.9  8.9  1.40  6.67  5.37 999 1002.7   9.0   4.8   8.4 99.0 99.00
2005 03 28 16 00 122  7.2  8.2  1.53  6.25  5.19 999 1001.8   8.6   4.8   7.9 99.0 99.00
2005 03 28 17 00 118  9.3 11.3  1.52  7.14  5.22 999  999.6   9.3   4.9   8.7 99.0 99.00
2005 03 28 18 00 133 10.8 13.2  1.84  7.14  5.13 999  998.0  10.4   4.9   9.8 99.0 99.00
2005 03 28 19 00 133 11.3 13.8  2.13  7.69  5.29 999  996.2  10.1   4.9   9.6 99.0 99.00
2005 03 28 20 00 139  8.1  9.0  1.98  7.14  5.25 999  995.4   9.4   4.9   8.8 99.0 99.00
2005 03 28 21 00 131  9.8 11.2  2.10  7.69  5.43 999  993.1   9.2   4.9   8.7 99.0 99.00
2005 03 28 22 00 138  9.9 11.8  2.31  7.69  5.45 999  992.4   9.9   4.9   9.3 99.0 99.00
2005 03 28 23 00 151  7.1  8.6  2.34  8.33  5.55 999  991.4   9.6   4.9   9.1 99.0 99.00
2005 03 29 00 00 171  5.9  6.8  2.09  7.69  5.56 999  991.3   9.4   4.9   8.8 99.0 99.00
2005 03 29 01 00 179  5.1  5.9  2.31  8.33  6.10 999  991.7   7.9   4.9   7.3 99.0 99.00
2005 03 29 02 00 181  4.0  5.5  2.29  8.33  6.28 999  991.8   6.5   4.9   5.8 99.0 99.00
2005 03 29 03 00 200  5.6  6.5  2.36 10.00  6.41 999  991.5   6.6   4.9   5.9 99.0 99.00
2005 03 29 04 00 173  5.6  7.5  2.60  9.09  6.69 999  991.4   6.3   4.9   5.6 99.0 99.00
2005 03 29 05 00 198  5.3  6.4  2.36 10.00  6.70 999  991.5   6.4   4.9   5.7 99.0 99.00
2005 03 29 06 00 218  8.1 10.4  2.18  9.09  6.50 999  991.6   7.0   4.9   6.2 99.0 99.00
2005 03 29 07 00 237  9.4 11.3  2.24  9.09  6.55 999  990.9   7.3   5.0   6.6 99.0 99.00
2005 03 29 08 00 242  7.2  8.8  2.45 10.00  6.53 999  990.9   7.2   4.9   6.5 99.0 99.00
2005 03 29 09 00 266  6.3  7.8  2.56 10.81  6.89 999  991.2   7.6   5.2   7.0 99.0 99.00
2005 03 29 10 00 304 11.2 13.9  2.40  9.09  6.72 999  991.3   8.0   5.2   7.3 99.0 99.00
2005 03 29 11 00 306  9.4 11.7  2.65 10.00  6.23 999  993.1   7.1   5.1   6.5 99.0 99.00
2005 03 29 12 00 308 10.4 12.3  2.23 10.00  5.70 999  994.6   6.7   5.1   6.0 99.0 99.00
2005 03 29 13 00 316  9.3 10.9  2.23 10.00  5.92 999  995.6   6.5   5.1   5.8 99.0 99.00
2005 03 29 14 00 317  9.1 10.6  1.91 10.81  5.67 999  996.9   6.4   5.0   5.7 99.0 99.00
2005 03 29 15 00 318  8.5 10.1  2.18  9.09  6.16 999  998.4   6.4   5.0   5.8 99.0 99.00
2005 03 29 16 00 323  8.3 10.2  2.01 10.81  5.94 999  999.6   6.4   5.0   5.7 99.0 99.00
2005 03 29 17 00 318  9.0 11.3  2.02  9.09  5.96 999 1001.2   6.4   5.0   5.7 99.0 99.00
2005 03 29 18 00 335  5.7  6.7  1.81 11.43  5.60 999 1002.1   6.3   5.0   5.6 99.0 99.00
2005 03 29 19 00 336  6.0  7.5  2.18 10.81  6.48 999 1002.8   6.9   4.9   6.2 99.0 99.00
2005 03 29 20 00 326  5.1  6.2  2.13 10.81  6.50 999 1004.1   6.4   4.9   5.7 99.0 99.00
2005 03 29 21 00 317  5.9  7.7  2.19 11.43  6.72 999 1005.3   7.0   4.9   6.1 99.0 99.00
2005 03 29 22 00 321  4.1  5.1  2.13 10.81  6.86 999 1006.6   7.0   4.8   6.1 99.0 99.00
2005 03 29 23 00 336  4.1  5.3  1.95 10.81  6.68 999 1007.5   7.4   4.8   6.5 99.0 99.00
2005 03 30 00 00 319  5.2  6.0  1.83 10.81  6.86 999 1008.3   8.1   4.8   6.7 99.0 99.00
2005 03 30 01 00 318  4.3  5.4  1.87 10.81  7.06 999 1009.6   7.2   4.8   6.2 99.0 99.00
2005 03 30 02 00 315  3.5  4.5  1.70 11.43  7.11 999 1010.0   7.0   4.8   6.2 99.0 99.00
2005 03 30 03 00 323  5.0  5.9  1.70 11.43  7.56 999 1010.8   7.1   4.7   6.2 99.0 99.00
2005 03 30 04 00 331  5.6  6.9  1.62 10.81  6.91 999 1011.6   7.0   4.8   5.8 99.0 99.00
2005 03 30 05 00 328  5.0  5.9  1.54 11.43  6.79 999 1012.4   6.7   4.7   5.3 99.0 99.00
